id_funcionario,nome_completo,sexo,data_nascimento,estado,area,nivel,salario,data_admissao,data_desligamento,motivo_desligamento,nota_comunicacao,nota_trabalho_equipe,nota_organizacao,nota_lideranca,nota_iniciativa,avaliacao_geral,horas_extras,ferias_acumuladas
487,Bernard Mello,Feminino,1986-02-04,RS,Operações,Analista,4267.358482815325,2004-05-22,NA,NA,9.877076332457364,8.393918668851256,9.862060638144612,7.831452999962494,6.3755537094548345,7.2724004752879665,24,21
488,Mariana Lima,Feminino,1971-04-06,GO,Administrativo,Analista,2882.3205903172493,2010-03-21,2019-05-20,Término de contrato,8.62544272094965,8.716236338019371,8.99808869883418,8.396603738656268,6.535567935556173,7.949544579878088,56,20
489,Wesley Oliveira Baptista,Masculino,1972-01-02,MG,Operações,Coordenador,6012.56955624558,2015-09-20,2018-01-18,Pedido do funcionário,6.504035701975226,8.180169207043946,9.351889168843627,6.553444409510121,6.3306542644277215,7.856200336103617,64,14
490,Manuela Abreu Braga Martins,Masculino,1979-02-28,RS,TI,Gerente,9513.351359870285,2009-01-25,2012-04-01,Outros,9.411468519829214,7.589660864323378,9.572569989599288,8.417475095484406,6.839997365139425,8.22938718679658,55,8
491,Rodrigo Funcke,Masculino,1978-02-28,RJ,Logística,Analista,4129.590298514813,2000-11-12,2002-04-03,Desempenho,6.751843641512096,7.552801470272243,9.602136724628508,7.536533079110086,9.48506188672036,8.604193273210818,64,17
492,Yuri Cruz,Masculino,1971-05-04,RJ,Operações,Coordenador,5080.31851076521,2001-08-12,2003-02-18,Outros,7.956434776075184,8.539084699936211,9.425958019681275,8.990858407923952,6.565811431966722,7.826817472556687,46,14
493,Aline de Souza,Masculino,1969-08-06,BA,Logística,Analista,2587.460749782622,2018-05-07,NA,NA,6.762566925026476,6.674017361365259,6.049356711097062,7.148054337594658,6.0790815418586135,6.671675784703993,60,15
494,Cynthia Ribeiro,Masculino,1982-05-16,PE,Comercial,Analista,4339.051939547062,2000-06-07,NA,NA,8.903160616755486,9.075620850548148,9.329983128234744,8.959390975069255,6.1524901716038585,8.210115792630809,68,24
495,Bruno Almeida,Feminino,1979-12-12,RS,Operações,Analista,4462.1895365417,2003-04-17,NA,NA,9.139063286595047,7.283397402614355,7.73235372081399,7.2297226812224835,8.84725817386061,7.721781371748722,21,16
496,Julia Andrade,Feminino,1966-10-13,SP,RH,Analista,4131.994106806815,2006-08-17,NA,NA,9.784413810819387,6.814060917124152,6.566365051083267,9.70196864916943,8.12405261117965,8.105254435684355,70,0
497,Bruno Almeida,Feminino,1987-05-27,DF,Comercial,Gerente,9955.462556798011,2016-08-01,2019-12-31,Outros,8.05001070536673,8.753353907726705,6.2849607691168785,7.256241460563615,7.4016974326223135,8.406633464267388,55,18
498,Rodrigo Funcke,Feminino,1983-04-25,RJ,RH,Estagiário,1711.1518356017768,2008-10-23,2011-01-28,Desempenho,7.122810935601592,8.356672720983624,6.227879313752055,8.83929306641221,9.22914658114314,8.041268103330047,54,22
499,Livia Mello,Feminino,1981-09-02,DF,Comercial,Estagiário,1632.0719421375543,2003-04-13,NA,NA,8.750242728739977,7.242355511523783,9.104623891413212,5.073702621739358,6.369907632470131,7.419385707443715,41,19
500,Julia Andrade,Masculino,2000-05-01,BA,TI,Coordenador,6084.821728523821,2000-07-27,NA,NA,6.753895524889231,9.535229403525591,8.765775016508996,7.448615106986836,7.766836836002767,8.849990922827851,21,22
